750$2018-06-02 10:26:28$like$1328
80$2018-10-23 21:19:06$like$726
453$2018-04-17 04:21:09$like$1818
584$2018-04-07 11:27:21$share$892
276$2018-08-05 23:21:43$browse$952
412$2018-08-17 07:52:08$browse$1793
547$2018-10-21 04:20:58$browse$2036
660$2018-07-05 08:09:53$giveMark$1989$9
567$2018-01-06 19:11:37$share$2067
923$2018-09-21 02:30:59$share$990
697$2018-02-07 15:21:12$share$1841
562$2018-02-03 19:46:42$share$1562
141$2018-02-06 06:22:50$giveMark$1063$7
557$2018-09-18 04:06:06$like$1618
457$2018-05-12 08:37:39$giveMark$2013$8
93$2018-09-05 11:51:31$share$1721
392$2018-02-17 15:02:40$like$16
406$2018-02-20 01:01:15$giveMark$1723$8
363$2018-01-25 22:36:51$giveMark$1205$7
73$2018-06-16 00:13:29$giveMark$582$4
854$2018-01-19 19:48:04$browse$2083
923$2018-01-09 20:22:55$like$283
491$2018-05-02 09:58:25$browse$1837
564$2018-09-24 07:18:11$giveMark$1149$9
873$2018-05-26 00:17:18$share$981
903$2018-02-07 08:37:47$browse$880
857$2018-05-13 00:18:29$share$1458
979$2018-04-25 08:51:32$share$763
709$2018-07-08 07:32:31$like$1178
140$2018-08-09 09:04:52$share$406
248$2018-02-22 13:55:33$share$776
101$2018-08-03 19:54:39$browse$1988
834$2018-01-17 09:09:11$like$1358
620$2018-01-04 13:55:34$browse$1866
631$2018-02-23 19:25:51$like$52
165$2018-01-04 17:07:10$share$1053
944$2018-04-05 23:12:15$giveMark$511$5
643$2018-06-02 11:54:20$share$192
335$2018-10-10 02:58:32$giveMark$1514$3
371$2018-07-08 00:08:54$like$1235
459$2018-01-05 10:10:00$browse$1784
1049$2018-10-21 18:56:21$like$948
262$2018-10-24 10:23:21$share$502
205$2018-06-12 01:30:44$like$1617
152$2018-01-30 05:30:35$share$1558
121$2018-05-06 08:15:13$share$452
966$2018-06-04 06:35:20$browse$471
37$2018-07-27 13:41:33$giveMark$1821$7
1055$2018-03-26 16:58:51$browse$1797
291$2018-06-02 03:55:08$like$1115
829$2018-02-20 10:29:26$browse$382
229$2018-09-18 21:35:14$share$971
427$2018-08-29 04:09:48$giveMark$1642$4
1044$2018-02-05 01:28:39$share$1294
767$2018-09-28 02:33:47$giveMark$1363$9
1025$2018-05-01 09:19:30$browse$847
140$2018-04-29 15:06:40$browse$1738
282$2018-09-30 03:57:29$share$546
202$2018-03-21 13:09:21$share$975
888$2018-03-07 10:45:32$share$262
219$2018-06-12 11:57:03$browse$1321
878$2018-02-05 15:56:03$browse$459
405$2018-02-18 15:06:25$giveMark$1722$5
149$2018-06-28 10:11:56$browse$1613
689$2018-07-14 06:51:33$like$732
859$2018-03-26 05:16:45$share$942
519$2018-02-01 16:42:11$browse$1221
211$2018-07-12 13:39:18$like$311
499$2018-03-15 22:43:09$like$662
594$2018-01-22 12:14:48$like$1095
391$2018-02-27 11:07:20$giveMark$1960$1
526$2018-04-01 17:29:04$browse$417
179$2018-02-20 23:43:35$giveMark$1765$5
1037$2018-08-18 07:01:21$browse$419
252$2018-07-18 00:41:55$giveMark$1964$5
281$2018-07-31 19:25:16$browse$2001
504$2018-05-28 05:33:09$browse$1605
639$2018-10-05 16:31:56$browse$1965
735$2018-08-07 11:33:12$like$1977
187$2018-10-14 15:59:53$share$530
542$2018-10-05 08:53:20$share$1915
1000$2018-06-03 14:02:05$like$2052
410$2018-02-18 08:22:40$giveMark$1497$7
236$2018-06-04 18:54:30$browse$1
866$2018-10-10 18:15:51$browse$1882
490$2018-04-11 18:45:07$giveMark$42$10
821$2018-01-25 06:07:10$like$1097
400$2018-06-04 09:29:20$like$506
144$2018-01-03 19:27:21$giveMark$1024$8
91$2018-09-20 02:17:52$giveMark$1525$9
200$2018-09-16 23:36:11$browse$430
644$2018-04-01 12:53:51$share$1010
113$2018-09-21 13:37:39$browse$1609
1013$2018-01-30 12:31:18$browse$81
273$2018-06-12 00:31:46$giveMark$980$4
272$2018-02-15 13:26:25$like$2094
865$2018-09-20 07:35:38$browse$1986
1002$2018-03-30 13:57:12$share$939
486$2018-08-20 07:43:47$browse$1368
10$2018-07-08 20:36:51$share$689
579$2018-02-26 23:41:53$giveMark$1582$6
256$2018-06-08 03:20:11$giveMark$1231$8
998$2018-10-16 10:07:20$like$78
364$2018-10-29 21:26:26$like$913
154$2018-01-02 17:00:31$browse$1419
991$2018-04-22 14:25:21$like$1586
402$2018-02-11 12:51:49$browse$931
527$2018-03-17 18:06:20$like$969
605$2018-09-26 14:14:45$like$1477
918$2018-04-04 13:14:09$browse$1143
291$2018-09-17 16:22:14$share$883
440$2018-09-23 10:45:41$share$783
513$2018-01-12 21:34:10$browse$289
818$2018-05-01 12:49:22$giveMark$445$5
806$2018-07-16 16:11:25$like$1275
482$2018-01-17 19:34:06$like$631
42$2018-09-12 23:13:55$browse$1538
686$2018-10-14 15:23:33$share$966
748$2018-07-07 16:24:05$share$167
292$2018-05-29 00:15:22$like$309
895$2018-08-17 04:32:19$browse$1550
1019$2018-05-14 17:54:36$giveMark$1408$2
581$2018-10-13 21:25:49$browse$1332
23$2018-06-07 10:05:49$giveMark$1854$3
628$2018-02-11 19:35:11$like$241
161$2018-10-21 23:45:20$share$1888
881$2018-09-30 10:31:33$browse$1831
727$2018-01-15 05:31:05$like$1151
667$2018-03-04 11:50:28$share$1504
584$2018-06-11 00:41:30$share$1337
1046$2018-01-26 15:59:04$share$395
978$2018-03-30 11:13:43$giveMark$419$9
306$2018-02-25 10:07:54$browse$494
545$2018-08-02 07:36:12$giveMark$1160$5
759$2018-05-11 13:05:43$share$1101
334$2018-05-08 07:48:55$like$48
70$2018-02-14 20:43:16$giveMark$26$3
610$2018-06-26 08:39:43$like$1641
983$2018-05-14 22:33:42$like$1618
1000$2018-08-30 11:44:21$like$1418
508$2018-10-04 08:02:44$browse$1158
496$2018-08-26 06:47:28$share$1554
718$2018-09-14 21:39:13$browse$1438
977$2018-06-30 17:19:20$like$853
241$2018-09-07 10:35:02$giveMark$287$7
746$2018-02-13 16:50:45$share$1711
942$2018-10-24 04:00:38$giveMark$1502$9
382$2018-02-22 23:43:25$browse$1782
702$2018-05-05 19:47:17$giveMark$883$4
725$2018-08-24 12:40:20$share$1923
482$2018-04-02 22:11:41$giveMark$1671$8
825$2018-07-29 19:18:40$giveMark$777$2
67$2018-07-12 16:59:27$browse$1829
411$2018-08-09 07:23:41$like$1876
488$2018-06-11 03:43:33$like$468
28$2018-06-25 21:36:43$browse$707
735$2018-05-10 12:44:59$browse$1722
478$2018-01-27 19:53:15$browse$351
1007$2018-06-08 04:46:46$giveMark$266$1
867$2018-03-09 05:47:54$giveMark$713$2
290$2018-03-15 22:26:55$giveMark$1783$1
81$2018-09-22 19:33:01$like$143
508$2018-02-06 13:33:46$share$526
456$2018-07-06 08:05:37$like$38
497$2018-05-30 15:42:25$browse$367
162$2018-06-16 03:38:57$like$433
63$2018-08-31 03:12:29$giveMark$972$6
223$2018-05-04 12:09:42$giveMark$288$2
658$2018-03-07 12:33:29$browse$800
1020$2018-01-24 13:55:38$like$841
668$2018-01-24 18:34:57$giveMark$1897$5
513$2018-06-16 09:24:58$giveMark$1971$7
899$2018-03-19 08:20:25$like$1183
926$2018-05-31 20:45:22$browse$1669
248$2018-03-13 01:51:08$browse$1370
721$2018-01-25 08:08:53$giveMark$307$10
1046$2018-04-11 07:06:49$browse$1006
526$2018-01-05 05:02:52$browse$1337
858$2018-03-07 21:55:03$share$738
310$2018-01-11 13:09:02$giveMark$1765$6
1033$2018-09-05 22:45:29$browse$1860
36$2018-10-25 23:51:15$share$1264
1046$2018-05-18 22:45:47$share$2006
898$2018-06-03 12:14:48$browse$1845
61$2018-10-09 01:07:01$browse$380
108$2018-04-22 05:11:33$giveMark$2025$7
678$2018-01-04 19:21:46$share$1387
67$2018-03-06 14:32:14$giveMark$1481$5
341$2018-10-04 21:27:26$giveMark$163$5
23$2018-08-31 11:54:05$like$238
750$2018-02-23 10:56:59$browse$414
9$2018-01-08 06:47:35$share$667
155$2018-08-23 10:03:06$share$622
1039$2018-10-13 14:54:46$like$829
667$2018-01-03 19:09:32$giveMark$410$10
197$2018-03-02 20:00:20$giveMark$1050$10
246$2018-07-13 03:19:27$share$1489
699$2018-04-29 07:00:46$giveMark$602$3
531$2018-06-23 23:42:35$giveMark$1492$4
560$2018-10-29 14:38:15$browse$321
384$2018-07-12 03:09:35$like$1632
988$2018-01-04 22:06:12$like$50
520$2018-03-06 09:58:08$share$305
53$2018-02-06 15:21:51$share$133
211$2018-04-08 03:09:21$like$1512
1$2018-06-14 07:16:24$like$961
176$2018-09-06 19:00:32$like$158
638$2018-07-20 01:38:14$like$74
654$2018-04-27 08:05:03$share$1054
36$2018-01-24 08:56:18$giveMark$1364$1
211$2018-05-09 12:37:52$giveMark$486$4
259$2018-02-02 17:03:44$share$173
772$2018-05-28 15:48:13$like$1910
1$2018-05-21 10:10:03$giveMark$1270$9
926$2018-08-26 22:58:12$browse$1254
639$2018-01-24 05:25:29$like$690
272$2018-01-17 17:14:34$giveMark$212$2
365$2018-09-27 21:09:05$like$1662
852$2018-04-22 18:01:26$browse$1364
625$2018-10-16 18:18:22$share$407
367$2018-04-24 01:42:06$like$1021
504$2018-09-10 07:41:49$browse$1390
126$2018-09-09 13:25:42$giveMark$786$6
535$2018-08-19 01:41:21$browse$614
473$2018-10-12 04:05:13$share$662
935$2018-07-07 20:16:41$giveMark$756$10
960$2018-03-26 02:53:53$like$582
790$2018-06-01 05:51:44$like$1502
297$2018-02-18 16:12:48$like$203
325$2018-07-27 00:26:09$like$660
238$2018-03-25 23:39:43$giveMark$213$3
208$2018-07-22 17:48:47$like$594
299$2018-10-01 08:15:16$giveMark$1952$1
874$2018-05-21 00:13:21$like$1787
484$2018-03-25 19:29:39$browse$1090
1011$2018-07-28 07:27:44$browse$2031
104$2018-03-01 22:29:21$share$826
344$2018-01-18 05:16:55$share$1373
480$2018-04-30 03:32:40$like$994
486$2018-02-18 13:50:46$share$1665
54$2018-04-08 03:51:18$like$510
485$2018-04-01 17:01:51$giveMark$1047$1
250$2018-09-30 01:59:37$browse$139
710$2018-05-11 04:28:09$like$189
234$2018-09-07 23:45:14$share$696
184$2018-06-13 23:38:36$like$220
289$2018-07-08 23:33:10$giveMark$1767$5
65$2018-05-02 00:26:27$giveMark$208$3
753$2018-04-20 11:28:09$browse$964
65$2018-07-25 04:02:35$like$1651
56$2018-07-29 03:14:16$like$1484
754$2018-04-16 10:28:18$share$1533
718$2018-06-20 22:18:35$browse$615
971$2018-10-23 19:52:57$like$1310
950$2018-04-20 04:24:06$like$591
94$2018-06-12 01:43:09$giveMark$1050$6
46$2018-03-05 00:42:57$browse$542
387$2018-06-04 01:03:54$giveMark$1620$3
242$2018-01-03 15:05:09$like$659
846$2018-06-28 08:15:30$browse$682
157$2018-08-24 11:45:02$browse$685
261$2018-02-13 01:39:40$browse$1311
29$2018-09-28 23:26:32$browse$1934
104$2018-07-22 04:15:11$share$1419
835$2018-06-01 07:08:19$like$344
13$2018-01-26 02:55:13$browse$53
847$2018-06-28 20:38:22$like$739
136$2018-04-28 08:32:14$like$601
573$2018-04-08 04:48:58$share$725
981$2018-10-05 08:02:54$share$370
446$2018-01-15 04:27:42$share$1799
546$2018-02-16 17:26:04$giveMark$1353$6
725$2018-08-02 19:20:14$share$919
5$2018-04-18 23:54:22$giveMark$994$3
948$2018-08-13 08:31:41$browse$1744
128$2018-08-12 04:35:32$share$518
390$2018-09-21 05:33:57$share$1786
144$2018-04-19 22:29:35$like$1155
100$2018-06-11 15:58:11$browse$448
62$2018-10-31 09:07:56$browse$1645
89$2018-10-14 10:49:15$like$165
585$2018-05-29 12:09:46$like$1033
679$2018-01-28 00:59:36$browse$1878
113$2018-05-22 04:40:20$giveMark$2060$5
45$2018-02-01 14:46:35$share$1690
803$2018-03-17 17:58:09$browse$983
793$2018-06-16 02:15:47$giveMark$564$5
730$2018-07-21 04:36:26$share$910
801$2018-05-28 15:45:37$giveMark$1487$1
859$2018-06-25 03:32:10$browse$1660
574$2018-05-26 18:43:41$share$1856
92$2018-05-28 17:13:15$giveMark$1007$3
828$2018-04-11 14:32:24$browse$1896
696$2018-10-31 14:57:28$browse$1810
541$2018-09-08 03:21:24$giveMark$1871$1
851$2018-04-26 13:10:58$giveMark$2053$2
623$2018-10-28 14:04:44$giveMark$153$9
127$2018-09-21 16:31:53$like$1855
406$2018-09-14 11:37:23$like$740
35$2018-05-09 16:09:09$like$1324
33$2018-02-22 12:35:10$giveMark$1520$5
961$2018-03-14 17:54:57$share$823
123$2018-05-15 19:10:36$like$549
478$2018-05-08 07:38:45$like$473
592$2018-07-06 04:23:27$browse$240
548$2018-07-28 00:39:20$giveMark$7$7
655$2018-03-15 09:43:19$browse$1301
915$2018-06-13 10:30:13$share$1903
94$2018-09-04 01:51:26$like$1566
538$2018-09-06 02:14:49$browse$299
422$2018-10-24 18:16:25$like$114
83$2018-04-26 04:48:32$browse$884
655$2018-01-11 21:47:06$like$1502
514$2018-03-02 18:41:57$share$1159
495$2018-07-09 02:49:19$browse$1287
378$2018-05-19 04:25:17$share$403
173$2018-01-07 04:58:36$browse$789
261$2018-09-24 20:53:54$like$1713
562$2018-10-05 04:34:00$giveMark$1426$7
548$2018-02-17 17:24:29$giveMark$1282$3
674$2018-10-22 15:11:01$share$992
572$2018-07-23 03:21:19$share$636
424$2018-01-16 06:15:08$browse$534
357$2018-03-23 13:57:11$giveMark$93$1
230$2018-02-04 16:13:44$like$379
62$2018-02-22 20:27:03$share$1013
165$2018-05-05 13:44:57$share$1497
316$2018-10-24 07:12:00$giveMark$64$10
699$2018-03-15 04:13:48$share$1483
385$2018-03-07 01:49:22$giveMark$905$3
690$2018-05-08 21:45:57$browse$846
211$2018-01-02 07:37:11$giveMark$1528$8
797$2018-04-24 03:44:55$like$1667
872$2018-10-02 21:47:48$like$1397
402$2018-07-07 21:30:39$giveMark$1723$7
626$2018-04-12 12:07:48$like$722
33$2018-10-29 21:39:54$like$833
1051$2018-07-24 17:58:21$share$2011
837$2018-08-14 01:20:32$share$403
760$2018-03-31 02:25:39$share$1865
934$2018-07-09 08:02:42$browse$313
285$2018-01-10 00:29:54$giveMark$1994$7
591$2018-04-15 02:59:20$share$508
300$2018-03-20 21:38:56$browse$1123
238$2018-06-05 17:35:26$like$1776
879$2018-02-03 17:56:17$giveMark$286$3
41$2018-08-03 03:36:45$share$1138
398$2018-09-06 01:27:50$browse$1307
37$2018-09-10 00:38:24$like$1577
636$2018-09-05 13:32:48$giveMark$979$2
889$2018-02-01 13:56:04$browse$368
841$2018-08-08 04:35:19$share$1543
260$2018-03-05 17:08:00$share$674
979$2018-07-13 00:56:07$giveMark$877$3
576$2018-05-26 15:24:22$share$2077
202$2018-02-27 07:43:05$like$1619
64$2018-06-25 22:02:24$giveMark$79$10
468$2018-09-15 00:15:03$giveMark$1089$1
106$2018-05-24 04:55:21$share$1667
428$2018-05-09 15:30:52$giveMark$1635$7
780$2018-02-16 00:48:33$share$1333
187$2018-10-15 07:29:00$giveMark$1109$4
212$2018-02-16 04:59:34$browse$609
693$2018-04-01 06:03:33$like$1396
1013$2018-04-07 02:58:20$like$1831
223$2018-01-17 14:13:26$like$1947
986$2018-04-04 21:18:29$like$450
883$2018-06-05 14:27:47$giveMark$1979$6
271$2018-07-11 16:37:50$browse$483
97$2018-02-12 08:15:49$share$985
765$2018-08-07 08:24:52$browse$1178
81$2018-07-03 04:29:04$browse$1915
107$2018-10-05 11:59:53$browse$1077
513$2018-09-19 09:07:15$giveMark$1659$4
576$2018-06-19 05:28:38$like$1527
154$2018-08-17 11:39:47$like$1026
373$2018-10-14 03:26:49$browse$1130
619$2018-04-01 03:14:30$giveMark$93$4
695$2018-04-28 02:03:03$like$2020
143$2018-04-30 20:47:56$giveMark$1604$1
426$2018-10-19 09:55:27$share$1645
459$2018-05-22 22:04:27$like$501
1045$2018-07-03 13:20:17$share$1431
1036$2018-10-25 05:54:50$like$829
240$2018-05-17 07:01:47$browse$93
771$2018-10-16 07:51:59$browse$190
605$2018-01-13 12:30:35$like$972
453$2018-08-27 04:13:14$like$529
484$2018-08-10 09:49:55$like$1532
220$2018-05-13 19:44:02$share$1974
861$2018-01-26 01:11:20$browse$1350
228$2018-08-13 21:19:34$giveMark$311$7
512$2018-06-20 21:32:16$like$607
984$2018-04-08 20:03:49$giveMark$1480$6
1013$2018-04-06 07:02:22$browse$2044
686$2018-08-11 21:22:33$browse$1089
668$2018-10-31 10:11:08$browse$1372
118$2018-08-01 16:18:14$share$497
1004$2018-09-12 01:43:15$like$1017
296$2018-04-11 11:32:38$browse$548
596$2018-10-28 13:01:25$browse$2070
507$2018-07-30 08:37:01$giveMark$1774$3
555$2018-02-28 07:58:07$like$1377
891$2018-01-07 02:46:10$browse$614
885$2018-09-23 02:20:21$like$410
890$2018-07-07 14:32:52$like$291
843$2018-03-31 16:27:03$share$826
173$2018-04-25 21:27:44$like$818
1029$2018-05-30 10:42:21$giveMark$1789$7
959$2018-05-20 07:27:44$like$701
210$2018-03-25 05:25:23$giveMark$2008$9
944$2018-05-29 06:16:21$like$1780
681$2018-08-14 23:14:03$like$930
719$2018-09-10 01:17:40$like$552
298$2018-02-02 02:04:41$browse$206
311$2018-06-07 18:37:42$share$2026
93$2018-03-30 12:47:43$giveMark$535$6
978$2018-07-20 08:42:53$giveMark$1888$9
27$2018-05-16 01:20:39$browse$723
635$2018-07-16 13:26:08$share$2032
406$2018-06-08 11:33:10$share$1865
299$2018-10-25 17:39:34$giveMark$1715$7
1041$2018-07-29 13:54:10$giveMark$1274$2
661$2018-10-30 09:52:05$like$1891
74$2018-07-09 17:46:15$like$1586
924$2018-04-24 12:07:58$like$140
702$2018-05-01 02:59:42$giveMark$87$3
85$2018-02-11 10:52:02$like$2070
404$2018-04-06 04:40:47$giveMark$1569$9
543$2018-10-11 19:49:18$like$1865
883$2018-02-15 20:21:48$giveMark$456$5
168$2018-09-19 20:57:27$browse$447
673$2018-01-15 07:55:30$share$1921
473$2018-06-14 06:04:50$share$949
199$2018-09-27 10:04:10$share$1385
577$2018-03-06 23:20:05$like$1489
200$2018-02-12 18:15:46$like$1271
703$2018-03-07 20:58:04$like$757
335$2018-06-06 20:14:34$share$694
742$2018-02-19 00:36:54$browse$386
55$2018-02-03 10:04:36$like$56
884$2018-05-01 12:25:35$share$173
516$2018-01-21 19:42:17$giveMark$1699$6
872$2018-06-22 19:41:00$share$718
361$2018-07-25 14:02:48$browse$160
661$2018-08-18 10:38:06$browse$443
633$2018-09-21 23:26:11$browse$950
804$2018-04-12 11:36:40$giveMark$1881$9
510$2018-03-13 16:05:52$share$1227
770$2018-04-22 23:18:56$share$267
600$2018-10-30 16:49:26$like$523
378$2018-08-07 21:16:29$browse$1608
227$2018-04-04 10:52:56$giveMark$1382$8
477$2018-10-17 23:45:40$giveMark$1593$10
197$2018-07-01 23:38:45$share$270
264$2018-10-09 06:58:51$share$87
798$2018-08-12 07:40:03$share$1750
684$2018-10-17 23:58:11$browse$129
896$2018-05-24 03:32:40$giveMark$683$7
667$2018-01-04 10:24:46$share$300
968$2018-09-15 23:00:46$share$1126
805$2018-07-11 13:00:53$giveMark$1872$2
750$2018-01-11 03:33:40$like$1864
378$2018-07-06 12:19:39$browse$1
517$2018-10-13 11:25:22$giveMark$1453$9
367$2018-01-19 21:56:27$giveMark$1451$6
278$2018-09-19 19:35:25$like$145
828$2018-06-21 03:37:02$giveMark$1037$5
901$2018-08-23 09:38:35$share$117
269$2018-07-17 06:47:13$like$695
770$2018-08-21 23:26:18$browse$1170
119$2018-02-10 01:43:01$browse$891
672$2018-06-25 04:54:46$giveMark$1460$2
771$2018-05-22 02:05:16$giveMark$1598$3
396$2018-01-01 22:19:44$like$568
470$2018-09-22 20:45:08$giveMark$240$4
490$2018-02-26 18:56:19$like$1413
146$2018-10-22 13:33:06$share$1679
283$2018-07-06 08:59:43$share$1566
14$2018-01-20 13:09:04$share$600
402$2018-10-09 01:48:02$like$1847
136$2018-08-18 15:59:52$giveMark$726$5
691$2018-02-27 11:22:13$share$715
179$2018-06-23 03:48:12$browse$224
641$2018-07-29 12:37:45$like$476
1040$2018-07-01 20:15:19$share$7
706$2018-02-27 20:38:38$browse$322
699$2018-04-03 04:32:22$giveMark$156$7
277$2018-06-09 04:37:59$share$506
978$2018-08-15 08:22:07$browse$494
318$2018-10-06 12:43:16$share$1568
515$2018-01-22 03:59:00$giveMark$1450$7
218$2018-07-14 08:19:31$browse$940
950$2018-05-22 11:55:21$like$600
930$2018-01-12 13:56:20$like$513
161$2018-02-05 14:57:35$giveMark$1597$6
365$2018-08-01 08:29:50$giveMark$993$4
432$2018-04-26 10:42:09$like$323
145$2018-06-05 02:04:53$browse$1610
40$2018-05-05 15:03:09$giveMark$433$5
201$2018-03-10 19:02:40$giveMark$923$2
223$2018-05-19 13:03:29$browse$1985
705$2018-08-08 16:42:54$share$1167
391$2018-01-04 20:34:15$share$900
339$2018-06-20 11:34:17$giveMark$688$9
295$2018-06-20 18:03:56$like$248
970$2018-05-11 13:00:32$browse$884
152$2018-09-10 17:32:56$giveMark$834$10
890$2018-10-06 06:24:29$giveMark$124$4
203$2018-03-27 18:58:10$browse$1708
361$2018-10-13 18:22:29$giveMark$759$10
683$2018-08-02 07:23:30$like$95
57$2018-01-10 05:00:11$browse$563
966$2018-08-06 09:47:41$share$1185
761$2018-05-04 19:48:06$like$548
175$2018-06-23 16:35:23$browse$472
921$2018-06-02 22:01:24$like$322
919$2018-04-04 22:34:31$like$1525
127$2018-08-16 06:23:24$browse$1511
14$2018-03-15 23:21:59$giveMark$1010$5
167$2018-03-30 21:28:38$browse$166
777$2018-04-03 05:04:49$share$1972
915$2018-10-31 19:50:08$browse$2077
74$2018-04-12 02:24:58$giveMark$2032$4
199$2018-06-26 14:57:28$like$1427
938$2018-02-15 00:43:57$share$1193
761$2018-03-11 03:18:03$share$954
240$2018-08-30 16:13:09$giveMark$96$5
651$2018-05-17 22:28:31$giveMark$1037$1
84$2018-06-01 00:55:17$like$1530
539$2018-04-30 15:54:00$share$1691
329$2018-08-14 11:38:13$like$1950
857$2018-09-23 20:13:06$giveMark$1154$2
704$2018-03-25 11:18:16$like$12
374$2018-03-18 16:29:14$giveMark$1828$7
1048$2018-01-20 12:33:18$like$1790
567$2018-07-06 03:16:02$giveMark$804$2
907$2018-05-31 01:38:18$share$898
693$2018-01-19 05:35:38$browse$1682
965$2018-04-07 04:19:04$giveMark$1157$3
586$2018-04-24 09:25:32$like$778
525$2018-03-17 02:18:51$like$721
617$2018-02-07 23:42:23$like$409
449$2018-08-22 19:45:04$share$543
369$2018-01-05 15:56:52$like$760
98$2018-01-23 15:38:01$share$981
159$2018-06-06 16:33:01$like$133
585$2018-03-24 10:02:46$share$1305
803$2018-08-08 12:10:00$like$633
778$2018-01-11 23:25:35$share$676
808$2018-05-10 02:59:56$browse$468
708$2018-04-14 05:58:15$giveMark$752$7
31$2018-01-28 03:23:59$share$475
199$2018-10-26 19:20:17$like$34
214$2018-05-06 21:54:51$browse$482
601$2018-01-11 01:27:24$like$1952
449$2018-09-09 17:02:46$like$2098
678$2018-08-25 16:35:32$share$522
49$2018-03-26 07:06:18$like$2011
652$2018-10-24 16:18:15$like$1004
825$2018-03-08 07:48:17$like$1826
1003$2018-07-06 03:31:35$giveMark$1867$3
394$2018-03-02 16:34:08$like$876
372$2018-03-15 10:09:44$browse$1307
264$2018-07-20 07:55:46$browse$313
849$2018-04-09 20:28:52$giveMark$1823$5
80$2018-05-04 02:03:59$browse$353
596$2018-07-05 00:01:22$browse$512
